Iteration,TotalEnergy_J,AverageDelay_Hops,MinResidual_J
151,0.026451370183667895,2.05,1.9961957585186276
152,0.026451370183667895,2.05,1.9961957585186276
153,0.026451370183667895,2.05,1.9961957585186276
154,0.026451370183667895,2.05,1.9961957585186276
155,0.026451370183667895,2.05,1.9961957585186276
156,0.02613470500215903,2.025,1.9965961826667649
157,0.026122631305334664,2.025,1.9972973686003126
158,0.026066766587414265,2.025,1.9965961826667649
159,0.026066766587414265,2.025,1.9965961826667649
160,0.026066766587414265,2.025,1.9965961826667649
161,0.026066766587414265,2.025,1.9965961826667649
162,0.026045482441240202,2.025,1.9961957585186276
163,0.026045482441240202,2.025,1.9961957585186276
164,0.02604440317744973,2.025,1.9961957585186276
165,0.02604440317744973,2.025,1.9961957585186276
166,0.02604440317744973,2.025,1.9961957585186276
167,0.02604440317744973,2.025,1.9961957585186276
168,0.02604440317744973,2.025,1.9961957585186276
169,0.02604440317744973,2.025,1.9961957585186276
170,0.026038374131764446,2.025,1.9965961826667649
171,0.026038374131764446,2.025,1.9965961826667649
172,0.026038374131764446,2.025,1.9965961826667649
173,0.026038374131764446,2.025,1.9965961826667649
174,0.02602809407228021,2.025,1.9965961826667649
175,0.02602809407228021,2.025,1.9965961826667649
176,0.02602809407228021,2.025,1.9965961826667649
177,0.02602809407228021,2.025,1.9965961826667649
178,0.02602809407228021,2.025,1.9965961826667649
179,0.02602809407228021,2.025,1.9965961826667649
180,0.02602809407228021,2.025,1.9965961826667649
181,0.02602809407228021,2.025,1.9965961826667649
182,0.02602809407228021,2.025,1.9965961826667649
183,0.02602809407228021,2.025,1.9965961826667649
184,0.02602809407228021,2.025,1.9965961826667649
185,0.026012560432898724,2.025,1.9965961826667649
186,0.026012560432898724,2.025,1.9965961826667649
187,0.026012560432898724,2.025,1.9965961826667649
188,0.026012560432898724,2.025,1.9965961826667649
189,0.026012560432898724,2.025,1.9965961826667649
190,0.026012560432898724,2.025,1.9965961826667649
191,0.026012560432898724,2.025,1.9965961826667649
192,0.026012560432898724,2.025,1.9965961826667649
193,0.026012560432898724,2.025,1.9965961826667649
194,0.026012560432898724,2.025,1.9965961826667649
195,0.026012560432898724,2.025,1.9965961826667649
196,0.026012560432898724,2.025,1.9965961826667649
197,0.026012560432898724,2.025,1.9965961826667649
198,0.026012560432898724,2.025,1.9965961826667649
199,0.026012560432898724,2.025,1.9965961826667649
200,0.026012560432898724,2.025,1.9965961826667649
201,0.026012560432898724,2.025,1.9965961826667649
202,0.026012560432898724,2.025,1.9965961826667649
203,0.026012560432898724,2.025,1.9965961826667649
204,0.026012560432898724,2.025,1.9965961826667649
205,0.026012560432898724,2.025,1.9965961826667649
206,0.025992827982017498,2.025,1.9965961826667649
207,0.02561818791810825,2.0,1.9965961826667649
208,0.02561818791810825,2.0,1.9965961826667649
209,0.02561818791810825,2.0,1.9965961826667649
210,0.025617108654317773,2.0,1.9965961826667649
211,0.025617108654317773,2.0,1.9965961826667649
212,0.025617108654317773,2.0,1.9965961826667649
213,0.025617108654317773,2.0,1.9965961826667649
214,0.025617108654317773,2.0,1.9965961826667649
215,0.025617108654317773,2.0,1.9965961826667649
216,0.025617108654317773,2.0,1.9965961826667649
217,0.025617108654317773,2.0,1.9965961826667649
218,0.025617108654317773,2.0,1.9965961826667649
219,0.025617108654317773,2.0,1.9965961826667649
220,0.025617108654317773,2.0,1.9965961826667649
221,0.025617108654317773,2.0,1.9965961826667649
222,0.025617108654317773,2.0,1.9965961826667649
223,0.025617108654317773,2.0,1.9965961826667649
224,0.025617108654317773,2.0,1.9965961826667649
225,0.025617108654317773,2.0,1.9965961826667649
226,0.025617108654317773,2.0,1.9965961826667649
227,0.025617108654317773,2.0,1.9965961826667649
228,0.025617108654317773,2.0,1.9965961826667649
229,0.025617108654317773,2.0,1.9965961826667649
230,0.025617108654317773,2.0,1.9965961826667649
231,0.025601452947533937,2.0,1.9965961826667649
232,0.025601452947533937,2.0,1.9965961826667649
233,0.025601452947533937,2.0,1.9965961826667649
234,0.025601452947533937,2.0,1.9965961826667649
235,0.025601452947533937,2.0,1.9965961826667649
236,0.025601452947533937,2.0,1.9965961826667649
237,0.025601452947533937,2.0,1.9965961826667649
238,0.025601452947533937,2.0,1.9965961826667649
239,0.025601452947533937,2.0,1.9965961826667649
240,0.025601452947533937,2.0,1.9965961826667649
241,0.025601452947533937,2.0,1.9965961826667649
242,0.025601452947533937,2.0,1.9965961826667649
243,0.025601452947533937,2.0,1.9965961826667649
244,0.025601452947533937,2.0,1.9965961826667649
245,0.025601452947533937,2.0,1.9965961826667649
246,0.025601452947533937,2.0,1.9965961826667649
247,0.025601452947533937,2.0,1.9965961826667649
248,0.025601452947533937,2.0,1.9965961826667649
249,0.025601452947533937,2.0,1.9965961826667649
250,0.025601452947533937,2.0,1.9965961826667649
251,0.025601452947533937,2.0,1.9965961826667649
252,0.025601452947533937,2.0,1.9965961826667649
253,0.025601452947533937,2.0,1.9965961826667649
254,0.025601452947533937,2.0,1.9965961826667649
255,0.025601452947533937,2.0,1.9965961826667649
256,0.025601452947533937,2.0,1.9965961826667649
257,0.025601452947533937,2.0,1.9965961826667649
258,0.025601452947533937,2.0,1.9965961826667649
259,0.025596174872243714,2.0,1.9965961826667649
260,0.025596174872243714,2.0,1.9965961826667649
261,0.025596174872243714,2.0,1.9965961826667649
262,0.025596174872243714,2.0,1.9965961826667649
263,0.025596174872243714,2.0,1.9965961826667649
264,0.025596174872243714,2.0,1.9965961826667649
265,0.025596174872243714,2.0,1.9965961826667649
266,0.025596174872243714,2.0,1.9965961826667649
267,0.025596174872243714,2.0,1.9965961826667649
268,0.025596174872243714,2.0,1.9965961826667649
269,0.025596174872243714,2.0,1.9965961826667649
270,0.025596174872243714,2.0,1.9965961826667649
271,0.025596174872243714,2.0,1.9965961826667649
272,0.025596174872243714,2.0,1.9965961826667649
273,0.025596174872243714,2.0,1.9965961826667649
274,0.025596174872243714,2.0,1.9965961826667649
275,0.025596174872243714,2.0,1.9965961826667649
276,0.025596174872243714,2.0,1.9965961826667649
277,0.025596174872243714,2.0,1.9965961826667649
278,0.025596174872243714,2.0,1.9965961826667649
279,0.025596174872243714,2.0,1.9965961826667649
280,0.025596174872243714,2.0,1.9965961826667649
281,0.025596174872243714,2.0,1.9965961826667649
282,0.025596174872243714,2.0,1.9965961826667649
283,0.025596174872243714,2.0,1.9965961826667649
284,0.025596174872243714,2.0,1.9965961826667649
285,0.025596174872243714,2.0,1.9965961826667649
286,0.025585213450939677,2.0,1.9965961826667649
287,0.025585213450939677,2.0,1.9965961826667649
288,0.025585213450939677,2.0,1.9965961826667649
289,0.025585213450939677,2.0,1.9965961826667649
290,0.025585213450939677,2.0,1.9965961826667649
291,0.025585213450939677,2.0,1.9965961826667649
292,0.025585213450939677,2.0,1.9965961826667649
293,0.025585213450939677,2.0,1.9965961826667649
294,0.025585213450939677,2.0,1.9965961826667649
295,0.025585213450939677,2.0,1.9965961826667649
296,0.025585213450939677,2.0,1.9965961826667649
297,0.025585213450939677,2.0,1.9965961826667649
298,0.025585213450939677,2.0,1.9965961826667649
299,0.025585213450939677,2.0,1.9965961826667649
300,0.025585213450939677,2.0,1.9965961826667649
301,0.025585213450939677,2.0,1.9965961826667649
302,0.025585213450939677,2.0,1.9965961826667649
303,0.025585213450939677,2.0,1.9965961826667649
304,0.025585213450939677,2.0,1.9965961826667649
305,0.025585213450939677,2.0,1.9965961826667649
306,0.025585213450939677,2.0,1.9965961826667649
307,0.025585213450939677,2.0,1.9965961826667649
308,0.025585213450939677,2.0,1.9965961826667649
309,0.025585213450939677,2.0,1.9965961826667649
310,0.025585213450939677,2.0,1.9965961826667649
311,0.025585213450939677,2.0,1.9965961826667649
312,0.025585213450939677,2.0,1.9965961826667649
313,0.025585213450939677,2.0,1.9965961826667649
314,0.025585213450939677,2.0,1.9965961826667649
315,0.025585213450939677,2.0,1.9965961826667649
316,0.025585213450939677,2.0,1.9965961826667649
317,0.025585213450939677,2.0,1.9965961826667649
318,0.025585213450939677,2.0,1.9965961826667649
319,0.025585213450939677,2.0,1.9965961826667649
320,0.025585213450939677,2.0,1.9965961826667649
321,0.025580641232862234,2.0,1.9965961826667649
322,0.025580641232862234,2.0,1.9965961826667649
323,0.025580641232862234,2.0,1.9965961826667649
324,0.025580641232862234,2.0,1.9965961826667649
325,0.025580641232862234,2.0,1.9965961826667649
326,0.025580641232862234,2.0,1.9965961826667649
327,0.025580641232862234,2.0,1.9965961826667649
328,0.025580641232862234,2.0,1.9965961826667649
329,0.025580641232862234,2.0,1.9965961826667649
330,0.025580641232862234,2.0,1.9965961826667649
331,0.025580641232862234,2.0,1.9965961826667649
332,0.025580641232862234,2.0,1.9965961826667649
333,0.025580641232862234,2.0,1.9965961826667649
334,0.025571630261229397,2.0,1.9973970309630393
335,0.025571630261229397,2.0,1.9973970309630393
336,0.025571630261229397,2.0,1.9973970309630393
337,0.025571630261229397,2.0,1.9973970309630393
338,0.025571630261229397,2.0,1.9973970309630393
339,0.025571630261229397,2.0,1.9973970309630393
340,0.025571630261229397,2.0,1.9973970309630393
341,0.025571630261229397,2.0,1.9973970309630393
342,0.024824372929370255,1.95,1.9965961826667649
343,0.024824372929370255,1.95,1.9965961826667649
344,0.024824372929370255,1.95,1.9965961826667649
345,0.024824372929370255,1.95,1.9965961826667649
346,0.024815051750663977,1.95,1.9957953343704904
347,0.024815051750663977,1.95,1.9957953343704904
348,0.024815051750663977,1.95,1.9957953343704904
349,0.024815051750663977,1.95,1.9957953343704904
350,0.024815051750663977,1.95,1.9957953343704904
351,0.024815051750663977,1.95,1.9957953343704904
352,0.024815051750663977,1.95,1.9957953343704904
353,0.024815051750663977,1.95,1.9957953343704904
354,0.024815051750663977,1.95,1.9957953343704904
355,0.024815051750663977,1.95,1.9957953343704904
356,0.024815051750663977,1.95,1.9957953343704904
357,0.024815051750663977,1.95,1.9957953343704904
358,0.024815051750663977,1.95,1.9957953343704904
359,0.024815051750663977,1.95,1.9957953343704904
360,0.024815051750663977,1.95,1.9957953343704904
361,0.024815051750663977,1.95,1.9957953343704904
362,0.024815051750663977,1.95,1.9957953343704904
363,0.024815051750663977,1.95,1.9957953343704904
364,0.024815051750663977,1.95,1.9957953343704904
365,0.024815051750663977,1.95,1.9957953343704904
366,0.024815051750663977,1.95,1.9957953343704904
367,0.023997497810656368,1.9,1.9965961826667649
368,0.023997497810656368,1.9,1.9965961826667649
369,0.023997497810656368,1.9,1.9965961826667649
370,0.02398763929668594,1.9,1.9965961826667649
371,0.02398763929668594,1.9,1.9965961826667649
372,0.02398763929668594,1.9,1.9965961826667649
373,0.02398763929668594,1.9,1.9965961826667649
374,0.02398763929668594,1.9,1.9965961826667649
375,0.02398763929668594,1.9,1.9965961826667649
376,0.02398763929668594,1.9,1.9965961826667649
377,0.02398763929668594,1.9,1.9965961826667649
378,0.02398763929668594,1.9,1.9965961826667649
379,0.02398763929668594,1.9,1.9965961826667649
380,0.02398763929668594,1.9,1.9965961826667649
381,0.02398763929668594,1.9,1.9965961826667649
382,0.02398763929668594,1.9,1.9965961826667649
383,0.02398763929668594,1.9,1.9965961826667649
384,0.02398763929668594,1.9,1.9965961826667649
385,0.02398763929668594,1.9,1.9965961826667649
386,0.02398763929668594,1.9,1.9965961826667649
387,0.02398763929668594,1.9,1.9965961826667649
388,0.02398763929668594,1.9,1.9965961826667649
389,0.02398763929668594,1.9,1.9965961826667649
390,0.02398763929668594,1.9,1.9965961826667649
391,0.023980439471061477,1.9,1.9965961826667649
392,0.023980439471061477,1.9,1.9965961826667649
393,0.023980439471061477,1.9,1.9965961826667649
394,0.023980439471061477,1.9,1.9965961826667649
395,0.023980439471061477,1.9,1.9965961826667649
396,0.023980439471061477,1.9,1.9965961826667649
397,0.023593491580975613,1.875,1.9976118677567056
398,0.023581719537273702,1.875,1.9976118677567056
399,0.023581719537273702,1.875,1.9976118677567056
400,0.023581719537273702,1.875,1.9976118677567056
401,0.023581719537273702,1.875,1.9976118677567056
402,0.023581719537273702,1.875,1.9976118677567056
403,0.023581719537273702,1.875,1.9976118677567056
404,0.023581719537273702,1.875,1.9976118677567056
405,0.023581719537273702,1.875,1.9976118677567056
406,0.023577957941594133,1.875,1.9977120302288394
407,0.02357519686952506,1.875,1.996996606814902
408,0.023566185897892222,1.875,1.9977974551111766
409,0.023566185897892222,1.875,1.9977974551111766
410,0.023566185897892222,1.875,1.9977974551111766
411,0.023566185897892222,1.875,1.9977974551111766
412,0.023566185897892222,1.875,1.9977974551111766
413,0.023566185897892222,1.875,1.9977974551111766
414,0.023566185897892222,1.875,1.9977974551111766
415,0.023566185897892222,1.875,1.9977974551111766
416,0.023566185897892222,1.875,1.9977974551111766
417,0.023566185897892222,1.875,1.9977974551111766
418,0.023566185897892222,1.875,1.9977974551111766
419,0.023566185897892222,1.875,1.9977974551111766
420,0.023566185897892222,1.875,1.9977974551111766
421,0.023566185897892222,1.875,1.9977974551111766
422,0.023566185897892222,1.875,1.9977974551111766
423,0.023566185897892222,1.875,1.9977974551111766
424,0.023566185897892222,1.875,1.9977974551111766
425,0.023566185897892222,1.875,1.9977974551111766
426,0.023566185897892222,1.875,1.9977974551111766
427,0.023566185897892222,1.875,1.9977974551111766
428,0.023566185897892222,1.875,1.9977974551111766
429,0.023566185897892222,1.875,1.9977974551111766
430,0.023566185897892222,1.875,1.9977974551111766
431,0.023566185897892222,1.875,1.9977974551111766
432,0.023566185897892222,1.875,1.9977974551111766
433,0.023566185897892222,1.875,1.9977974551111766
434,0.023566185897892222,1.875,1.9977974551111766
435,0.023566185897892222,1.875,1.9977974551111766
436,0.023566185897892222,1.875,1.9977974551111766
437,0.023566185897892222,1.875,1.9977974551111766
438,0.023566185897892222,1.875,1.9977974551111766
439,0.023566185897892222,1.875,1.9977974551111766
440,0.023566185897892222,1.875,1.9977974551111766
441,0.023566185897892222,1.875,1.9977974551111766
442,0.023564185621388713,1.875,1.9977974551111766
443,0.023564185621388713,1.875,1.9977974551111766
444,0.023554431484867515,1.875,1.9977974551111766
445,0.023554431484867515,1.875,1.9977974551111766
446,0.023554431484867515,1.875,1.9977974551111766
447,0.023554431484867515,1.875,1.9977974551111766
448,0.023554431484867515,1.875,1.9977974551111766
449,0.023554431484867515,1.875,1.9977974551111766
450,0.023554431484867515,1.875,1.9977974551111766
451,0.023554431484867515,1.875,1.9977974551111766
452,0.023554431484867515,1.875,1.9977974551111766
453,0.023554431484867515,1.875,1.9977974551111766
454,0.023554431484867515,1.875,1.9977974551111766
455,0.023554431484867515,1.875,1.9977974551111766
456,0.023554431484867515,1.875,1.9977974551111766
457,0.023554431484867515,1.875,1.9977974551111766
458,0.023554431484867515,1.875,1.9977974551111766
459,0.023554431484867515,1.875,1.9977974551111766
460,0.023554431484867515,1.875,1.9977974551111766
461,0.023554431484867515,1.875,1.9977974551111766
462,0.023554431484867515,1.875,1.9977974551111766
463,0.023554431484867515,1.875,1.9977974551111766
464,0.023554431484867515,1.875,1.9977974551111766
465,0.023554431484867515,1.875,1.9977974551111766
466,0.023554431484867515,1.875,1.9977974551111766
467,0.023554431484867515,1.875,1.9977974551111766
468,0.023554431484867515,1.875,1.9977974551111766
469,0.023554431484867515,1.875,1.9977974551111766
470,0.023554431484867515,1.875,1.9977974551111766
471,0.023554431484867515,1.875,1.9977974551111766
472,0.023554431484867515,1.875,1.9977974551111766
473,0.023554431484867515,1.875,1.9977974551111766
474,0.023554431484867515,1.875,1.9977974551111766
475,0.023554431484867515,1.875,1.9977974551111766
476,0.023554431484867515,1.875,1.9977974551111766
477,0.023554431484867515,1.875,1.9977974551111766
478,0.023554431484867515,1.875,1.9977974551111766
479,0.023554431484867515,1.875,1.9977974551111766
480,0.023554431484867515,1.875,1.9977974551111766
481,0.023554431484867515,1.875,1.9977974551111766
482,0.023554431484867515,1.875,1.9977974551111766
483,0.023554431484867515,1.875,1.9977974551111766
484,0.023554431484867515,1.875,1.9977974551111766
485,0.023554431484867515,1.875,1.9977974551111766
486,0.023554431484867515,1.875,1.9977974551111766
487,0.023554431484867515,1.875,1.9977974551111766
488,0.023554431484867515,1.875,1.9977974551111766
489,0.023554431484867515,1.875,1.9977974551111766
490,0.023554431484867515,1.875,1.9977974551111766
491,0.023554431484867515,1.875,1.9977974551111766
492,0.023554431484867515,1.875,1.9977974551111766
493,0.023554431484867515,1.875,1.9977974551111766
494,0.023554431484867515,1.875,1.9977974551111766
495,0.023554431484867515,1.875,1.9977974551111766
496,0.023554431484867515,1.875,1.9977974551111766
497,0.023554431484867515,1.875,1.9977974551111766
498,0.023554431484867515,1.875,1.9977974551111766
499,0.023554431484867515,1.875,1.9977974551111766
