Generation,BestFitness,AvgFitness,Diversity
376,0.8814936177892239,0.881169592522425,0.2795959595959596
377,0.8814936177892239,0.8811811961622804,0.3
378,0.8814936177892239,0.8813240340427579,0.1997979797979798
379,0.8814936177892239,0.8813573832113277,0.1997979797979798
380,0.8814936177892239,0.8811132874936726,0.3591919191919192
381,0.8814936177892239,0.8811906578812473,0.2997979797979798
382,0.8814936177892239,0.8811493035363462,0.2991919191919192
383,0.8814936177892239,0.8811692507289447,0.29858585858585857
384,0.8814936177892239,0.88123014513905,0.298989898989899
385,0.8814936177892239,0.881262678845775,0.2791919191919192
386,0.8814936177892239,0.8811255947542488,0.2993939393939394
387,0.8814936177892239,0.8809417023921171,0.41919191919191917
388,0.8814936177892239,0.8810829258079981,0.3783838383838384
389,0.8814936177892239,0.8813272695317985,0.2391919191919192
390,0.8814936177892239,0.8811979179109234,0.24
391,0.8814936177892239,0.8811947288998827,0.2397979797979798
392,0.8814936177892239,0.8807896686207544,0.4581818181818182
393,0.8814936177892239,0.8811280176163815,0.2993939393939394
394,0.8814936177892239,0.8811312567750704,0.318989898989899
395,0.8814936177892239,0.881258281034521,0.23959595959595958
396,0.8814936177892239,0.8812039774850493,0.29858585858585857
397,0.8814936177892239,0.8812125447904048,0.3781818181818182
398,0.8814936177892239,0.8811504840977697,0.3983838383838384
399,0.8814936177892239,0.8811691683350464,0.2995959595959596
400,0.8814936177892239,0.8809222655456828,0.29838383838383836
401,0.8814936177892239,0.8810342679527845,0.4783838383838384
402,0.8814936177892239,0.8811805255130115,0.2387878787878788
403,0.8814936177892239,0.8811797760708651,0.3591919191919192
404,0.8814936177892239,0.8810038165985765,0.3383838383838384
405,0.8814936177892239,0.8811307875864981,0.2195959595959596
406,0.8814936177892239,0.8810706415374076,0.2993939393939394
407,0.8814936177892239,0.8809361658240898,0.4395959595959596
408,0.8814936177892239,0.8810091004421692,0.3983838383838384
409,0.8814936177892239,0.8809822425713111,0.3393939393939394
410,0.8814936177892239,0.8812009067035818,0.1997979797979798
411,0.8814936177892239,0.8811974571962037,0.35898989898989897
412,0.8814936177892239,0.881200773736414,0.23959595959595958
413,0.8814936177892239,0.8811335404157228,0.3393939393939394
414,0.8814936177892239,0.8811426038335562,0.2791919191919192
415,0.8814936177892239,0.8812285643475205,0.3393939393939394
416,0.8814936177892239,0.8813092116742801,0.3391919191919192
417,0.8814936177892239,0.8810428048300066,0.35898989898989897
418,0.8814936177892239,0.881062938772445,0.318989898989899
419,0.8814936177892239,0.8811448188019729,0.3593939393939394
420,0.8814936177892239,0.8813279609312731,0.2791919191919192
421,0.8814936177892239,0.8810635362456952,0.3387878787878788
422,0.8814936177892239,0.8812612371775298,0.2397979797979798
423,0.8814936177892239,0.8809333405189895,0.43737373737373736
424,0.8814936177892239,0.8812733591650945,0.3197979797979798
425,0.8814936177892239,0.8810628939406066,0.2597979797979798
426,0.8814936177892239,0.8811493502624586,0.3197979797979798
427,0.8814936177892239,0.8812617125771329,0.23959595959595958
428,0.8814936177892239,0.8811748347566163,0.3787878787878788
429,0.8814936177892239,0.8810908266313662,0.3591919191919192
430,0.8814936177892239,0.8810787998930851,0.4381818181818182
431,0.8814936177892239,0.8810669345977529,0.3793939393939394
432,0.8814936177892239,0.8811255107153894,0.3195959595959596
433,0.8814936177892239,0.8810411364348064,0.35878787878787877
434,0.8814936177892239,0.8810828861036533,0.3791919191919192
435,0.8814936177892239,0.881261812877258,0.3781818181818182
436,0.8814936177892239,0.8812758402515304,0.2997979797979798
437,0.8814936177892239,0.8810447178191442,0.3193939393939394
438,0.8814936177892239,0.8812913613905065,0.17919191919191918
439,0.8814936177892239,0.8809590331910612,0.3597979797979798
440,0.8814936177892239,0.8810491617725572,0.378989898989899
441,0.8814936177892239,0.880890739566184,0.3987878787878788
442,0.8814936177892239,0.8811598731733458,0.3595959595959596
443,0.8814936177892239,0.8813086365980621,0.2991919191919192
444,0.8814936177892239,0.8811161822182899,0.3197979797979798
445,0.8814936177892239,0.8809223967080869,0.5575757575757576
446,0.8814936177892239,0.8810649536459689,0.3393939393939394
447,0.8814936177892239,0.8813923409217501,0.23959595959595958
448,0.8814936177892239,0.8811772546974139,0.23939393939393938
449,0.8814936177892239,0.8812875343286073,0.2595959595959596
450,0.8814936177892239,0.8811324145351422,0.3387878787878788
451,0.8814936177892239,0.8810513968786811,0.3193939393939394
452,0.8814936177892239,0.8811641849530427,0.3193939393939394
453,0.8814936177892239,0.8810330007733532,0.338989898989899
454,0.8814936177892239,0.8812802772631811,0.2795959595959596
455,0.8814936177892239,0.8809766501097588,0.4177777777777778
456,0.8814936177892239,0.8812785685431956,0.3783838383838384
457,0.8814936177892239,0.8811453998924229,0.3387878787878788
458,0.8814936177892239,0.8812647549641922,0.2191919191919192
459,0.8814936177892239,0.8810952768467349,0.3387878787878788
460,0.8814936177892239,0.8812288821645301,0.35797979797979795
461,0.8814936177892239,0.8810814390864554,0.4381818181818182
462,0.8814936177892239,0.8811764925032076,0.378989898989899
463,0.8814936177892239,0.8811938564179794,0.29858585858585857
464,0.8814936177892239,0.8812637070487593,0.298989898989899
465,0.8814936177892239,0.8813099688001358,0.1995959595959596
466,0.8814936177892239,0.8813393064004424,0.2795959595959596
467,0.8814936177892239,0.8810277983252108,0.3993939393939394
468,0.8814936177892239,0.8810352249770308,0.2797979797979798
469,0.8814936177892239,0.8812619267540553,0.35858585858585856
