Iteration,MaxFitness,AvgFitness,TotalEnergy_J,AvgDelay_Hops,MinResidual_J
70,0.8421590106704991,0.7769577864910991,0.028545485537040245,2.161666666666667,1.99619130083759
71,0.8422090483727843,0.7784781449455974,0.028532211542536306,2.1608333333333336,1.9962030928317809
72,0.8422090483727843,0.7789401485723947,0.028532211542536306,2.1608333333333336,1.9962030928317809
73,0.8422090483727843,0.7764665562010679,0.028532211542536306,2.1608333333333336,1.9962030928317809
74,0.8423201138396745,0.7779185929055967,0.028501747182966955,2.1591666666666667,1.9961968752878128
75,0.8423201138396745,0.7794323028498992,0.028501747182966955,2.1591666666666667,1.9961968752878128
76,0.8423201138396745,0.7760430365678311,0.028501747182966955,2.1591666666666667,1.9961968752878128
77,0.8423201138396745,0.778637472641712,0.028501747182966955,2.1591666666666667,1.9961968752878128
78,0.8423201138396745,0.7783203918711512,0.028501747182966955,2.1591666666666667,1.9961968752878128
79,0.8423201138396745,0.7772712712335804,0.028501747182966955,2.1591666666666667,1.9961968752878128
80,0.842493690601588,0.7790081928445122,0.02845344359041554,2.1566666666666667,1.996196579383157
81,0.842493690601588,0.7781466505344927,0.02845344359041554,2.1566666666666667,1.996196579383157
82,0.842493690601588,0.7774346229751974,0.02845344359041554,2.1566666666666667,1.996196579383157
83,0.842493690601588,0.7800286779158837,0.02845344359041554,2.1566666666666667,1.996196579383157
84,0.842493690601588,0.7789806634885271,0.02845344359041554,2.1566666666666667,1.996196579383157
85,0.8426261958430121,0.7784179765777466,0.028419930988304674,2.154166666666667,1.996194312197543
86,0.8426261958430121,0.779758820843379,0.028419930988304674,2.154166666666667,1.996194312197543
87,0.8426261958430121,0.7777637677656987,0.028419930988304674,2.154166666666667,1.996194312197543
88,0.8426261958430121,0.7797988125744787,0.028419930988304674,2.154166666666667,1.996194312197543
89,0.8426261958430121,0.7816311046718974,0.028419930988304674,2.154166666666667,1.996194312197543
90,0.8426261958430121,0.7799302690326558,0.028419930988304674,2.154166666666667,1.996194312197543
91,0.8426261958430121,0.7794549355677373,0.028419930988304674,2.154166666666667,1.996194312197543
92,0.8426261958430121,0.77931926753151,0.028419930988304674,2.154166666666667,1.996194312197543
93,0.8427238005119659,0.7803740590905973,0.02839381396176579,2.1525000000000003,1.9962343422333224
94,0.8427238005119659,0.7799444572875991,0.02839381396176579,2.1525000000000003,1.9962343422333224
95,0.8427238005119659,0.7791080182484255,0.02839381396176579,2.1525000000000003,1.9962343422333224
96,0.8427238005119659,0.7792753787839307,0.02839381396176579,2.1525000000000003,1.9962343422333224
97,0.8427238005119659,0.7806779659654706,0.02839381396176579,2.1525000000000003,1.9962343422333224
98,0.8427953127174869,0.7793960310621081,0.02837297426719223,2.151666666666667,1.996242861900874
99,0.8427953127174869,0.7804122111772858,0.02837297426719223,2.151666666666667,1.996242861900874
100,0.842797668934969,0.7830732658991066,0.028372089203138436,2.151666666666667,1.9962264250342914
101,0.842797668934969,0.7807399320421595,0.028372089203138436,2.151666666666667,1.9962264250342914
102,0.842797668934969,0.7792878149158043,0.028372089203138436,2.151666666666667,1.9962264250342914
103,0.8431342235543735,0.781511457306751,0.028279360884826615,2.1458333333333335,1.9962689856211826
104,0.8431342235543735,0.7810080169157254,0.028279360884826615,2.1458333333333335,1.9962689856211826
105,0.8431342235543735,0.7821867550915015,0.028279360884826615,2.1458333333333335,1.9962689856211826
106,0.8431342235543735,0.7811013676214629,0.028279360884826615,2.1458333333333335,1.9962689856211826
107,0.8431342235543735,0.7822718185187831,0.028279360884826615,2.1458333333333335,1.9962689856211826
108,0.8431342235543735,0.7811969937872942,0.028279360884826615,2.1458333333333335,1.9962689856211826
109,0.8431342235543735,0.7806375116617521,0.028279360884826615,2.1458333333333335,1.9962689856211826
110,0.8431342235543735,0.7806294320306645,0.028279360884826615,2.1458333333333335,1.9962689856211826
111,0.8431342235543735,0.7819125008667116,0.028279360884826615,2.1458333333333335,1.9962689856211826
112,0.8431342235543735,0.7825833951704051,0.028279360884826615,2.1458333333333335,1.9962689856211826
113,0.8431342235543735,0.7819850871343755,0.028279360884826615,2.1458333333333335,1.9962689856211826
114,0.8433429302873738,0.7822181638328807,0.028222553085153323,2.1425,1.996227866813937
115,0.8433429302873738,0.78313841641613,0.028222553085153323,2.1425,1.996227866813937
116,0.8433429302873738,0.7826352703810671,0.028222553085153323,2.1425,1.996227866813937
117,0.8433983675552289,0.7831628569729283,0.02820743805403852,2.141666666666667,1.9962380626744387
118,0.8433983675552289,0.7823236590209565,0.02820743805403852,2.141666666666667,1.9962380626744387
119,0.8433983675552289,0.7810685636433463,0.02820743805403852,2.141666666666667,1.9962380626744387
120,0.8433983675552289,0.7835921727734881,0.02820743805403852,2.141666666666667,1.9962380626744387
121,0.8433983675552289,0.7821896260847764,0.02820743805403852,2.141666666666667,1.9962380626744387
122,0.8435476739428396,0.783051562972083,0.02816809235882815,2.139166666666667,1.996249665256258
123,0.8435476739428396,0.784320965189039,0.02816809235882815,2.139166666666667,1.996249665256258
124,0.8435476739428396,0.7825809186932996,0.02816809235882815,2.139166666666667,1.996249665256258
125,0.8437256708523079,0.7854194903926384,0.02811869057733108,2.136666666666667,1.9963158679212245
126,0.8440456234149079,0.7847629576304764,0.02803606239329826,2.1308333333333334,1.9963454255406066
127,0.844205487182574,0.7848942440359932,0.02799330827231606,2.1283333333333334,1.9963364852472487
128,0.844205487182574,0.7839613924276324,0.02799330827231606,2.1283333333333334,1.9963364852472487
129,0.844205487182574,0.7841174311913102,0.02799330827231606,2.1283333333333334,1.9963364852472487
130,0.844205487182574,0.7847482142200106,0.02799330827231606,2.1283333333333334,1.9963364852472487
131,0.844205487182574,0.7880366362331771,0.02799330827231606,2.1283333333333334,1.9963364852472487
132,0.844205487182574,0.7851052990141455,0.02799330827231606,2.1283333333333334,1.9963364852472487
133,0.844205487182574,0.7854890746613111,0.02799330827231606,2.1283333333333334,1.9963364852472487
134,0.844205487182574,0.7836382690607231,0.02799330827231606,2.1283333333333334,1.9963364852472487
135,0.8442518994381017,0.7873272567281487,0.02798141818011089,2.1275,1.9963490171291622
136,0.8444318722105965,0.7864108347949748,0.027933807316375094,2.124166666666667,1.996400736690835
137,0.8444318722105965,0.7864955458194641,0.027933807316375094,2.124166666666667,1.996400736690835
138,0.8444318722105965,0.7868616921383185,0.027933807316375094,2.124166666666667,1.996400736690835
139,0.8444318722105965,0.7882896663484298,0.027933807316375094,2.124166666666667,1.996400736690835
140,0.8444318722105965,0.7875675182704386,0.027933807316375094,2.124166666666667,1.996400736690835
141,0.8444318722105965,0.7862993637208399,0.027933807316375094,2.124166666666667,1.996400736690835
142,0.8444336032232701,0.7882589853005129,0.027933105305179277,2.124166666666667,1.996374184373033
143,0.8444336032232701,0.7880533862521656,0.027933105305179277,2.124166666666667,1.996374184373033
144,0.8446413763982323,0.7875031837976473,0.027875620584705232,2.120833333333333,1.9963588267491985
145,0.844657510159248,0.7889206145521297,0.027869914465812863,2.120833333333333,1.9963607488438027
146,0.8446941250321877,0.7899606870600794,0.02786137487730535,2.12,1.9963810278302956
147,0.8446941250321877,0.7886385814621051,0.02786137487730535,2.12,1.9963810278302956
148,0.8446941250321877,0.7884180559043118,0.02786137487730535,2.12,1.9963810278302956
149,0.8446941250321877,0.7902269216099663,0.02786137487730535,2.12,1.9963810278302956
150,0.8446941250321877,0.7899646687619694,0.02786137487730535,2.12,1.9963810278302956
151,0.8447009486481465,0.7902640016690017,0.02785899313295297,2.12,1.9963819848770614
152,0.844773288390973,0.7902600474623961,0.02784226411951041,2.118333333333333,1.9963905141661398
153,0.8448216503159478,0.7909771038860268,0.027829342166827146,2.1175,1.996376684191428
154,0.8448216503159478,0.7900854795299384,0.027829342166827146,2.1175,1.996376684191428
155,0.8448216503159478,0.7908580165180316,0.027829342166827146,2.1175,1.996376684191428
156,0.8448898095037799,0.7919475761164068,0.02780946672934222,2.1166666666666667,1.9963782148777574
157,0.844931614326335,0.7921886102649806,0.02779934076308408,2.1158333333333332,1.9964185839810349
158,0.8452405440306874,0.7923286658502199,0.027716338161932027,2.110833333333334,1.9964979852028069
159,0.8454333683584488,0.7917381520019653,0.027665483131736602,2.1075000000000004,1.9964496300263446
160,0.8454333683584488,0.7916434798353459,0.027665483131736602,2.1075000000000004,1.9964496300263446
161,0.8454333683584488,0.7938762293498403,0.027665483131736602,2.1075000000000004,1.9964496300263446
162,0.8454763524651077,0.7942707444708784,0.027654369577329786,2.106666666666667,1.9964638055753101
163,0.8455368221382237,0.7941434640473621,0.02763771071665,2.105833333333334,1.9965481603985786
164,0.845899886056132,0.7943638730039007,0.027541219200438154,2.1,1.996586538426615
165,0.8459430757499482,0.7948262427148912,0.02753027461688401,2.099166666666667,1.9965631492968936
166,0.8459430757499482,0.7965168215606258,0.02753027461688401,2.099166666666667,1.9965631492968936
167,0.8460466303551254,0.7963176685273877,0.027502805061633443,2.0975,1.9965759992913712
168,0.8460466303551254,0.7953021110455908,0.027502805061633443,2.0975,1.9965759992913712
169,0.8460709956071463,0.7954650748340794,0.02749453344575085,2.0975,1.996650080434119
170,0.8461898356338801,0.7972439625560344,0.027462008805706026,2.0958333333333337,1.9966740763980657
171,0.8462434854745726,0.7963401621984835,0.027447510504721617,2.095,1.9966733804837462
172,0.846302038019104,0.7990488311663735,0.027430819834381615,2.0941666666666667,1.9966114602406828
173,0.8464941159617215,0.797796144724181,0.027379618522509218,2.0908333333333333,1.9966310334189539
174,0.8464941159617215,0.7972608759080463,0.027379618522509218,2.0908333333333333,1.9966310334189539
175,0.8465926292536021,0.7981231268856366,0.02735325327314107,2.0891666666666664,1.9966115513289366
176,0.8466874823770663,0.7999240248023965,0.02732879320494599,2.0875,1.9966038484467654
177,0.8466874823770663,0.7990223926961363,0.02732879320494599,2.0875,1.9966038484467654
178,0.8466874823770663,0.8003925784383417,0.02732879320494599,2.0875,1.9966038484467654
179,0.8466874823770663,0.8002581502315234,0.02732879320494599,2.0875,1.9966038484467654
180,0.8466874823770663,0.8020050707784072,0.02732879320494599,2.0875,1.9966038484467654
181,0.8466874823770663,0.8012132614516931,0.02732879320494599,2.0875,1.9966038484467654
182,0.8467047274644861,0.8007148128417267,0.027322630798387957,2.0875,1.9965963508478444
183,0.846850167530937,0.8030010149914247,0.02728504657000149,2.085,1.996605222880402
184,0.846949119731733,0.8030532797867816,0.027258460754559736,2.0833333333333335,1.9966405695353684
185,0.8470425477420174,0.802199877419478,0.02723394702011435,2.0816666666666666,1.9966408093078143
186,0.8470425477420174,0.8030791527667088,0.02723394702011435,2.0816666666666666,1.9966408093078143
187,0.84713779906736,0.8034765072369224,0.027208794903078586,2.08,1.9966704915445854
188,0.84713779906736,0.803351155956724,0.027208794903078586,2.08,1.9966704915445854
189,0.8473473252915942,0.8044560193136799,0.0271536569601748,2.0766666666666667,1.996640826658594
190,0.8474582147080305,0.8060233904338361,0.027122933914906628,2.075,1.996640826658594
191,0.8479304944027627,0.8072361103379853,0.02699673446821734,2.0675,1.996670460045934
192,0.8479779029279289,0.806169751408198,0.026984143036613225,2.0666666666666664,1.9966532106888037
193,0.848017744947629,0.8079144262193331,0.026974397246251357,2.065833333333333,1.9966503739477846
194,0.8481307503119696,0.8072471340485791,0.02694814380347146,2.063333333333333,1.9966487396693138
195,0.8484532297445622,0.8078911962978255,0.02686276444601645,2.058333333333333,1.9966084709378906
196,0.8486180270714931,0.8074689639478583,0.026817714242191672,2.055833333333333,1.9966198197805893
197,0.8486594288441138,0.8070570421157941,0.026807582340315095,2.0549999999999997,1.996630752215353
198,0.8486973549764377,0.8093070529824168,0.02679462041423784,2.0549999999999997,1.9966203058076766
199,0.8486973549764377,0.8094456767308656,0.02679462041423784,2.0549999999999997,1.9966203058076766
200,0.8488265672435722,0.8102677498504393,0.02675826232093848,2.0533333333333332,1.996623466700428
201,0.8492125385109763,0.8101712799626051,0.026658327356292148,2.0466666666666664,1.996605582520611
202,0.8494196035707936,0.8116404305471157,0.02660350613458291,2.043333333333333,1.9965996997117643
203,0.8494249503652961,0.811163864844861,0.026601525786038263,2.043333333333333,1.9965684109646946
204,0.8496561918770047,0.8119758639693135,0.02654207104355645,2.039166666666666,1.9965787370329868
205,0.8501213069448106,0.8130028131862514,0.026418751498865307,2.0316666666666667,1.9966895990697147
206,0.8501784078488898,0.8123841364422932,0.026398884680376856,2.0316666666666667,1.9966433379216246
207,0.8501869136350846,0.8133067323565076,0.026395989859124235,2.0316666666666667,1.9966592534870182
208,0.850288868158917,0.8137574130268984,0.026368928097525623,2.03,1.9967003264267047
209,0.8505420412999671,0.814525448877935,0.0263026600097355,2.025833333333333,1.9967386244656302
210,0.8505504308489512,0.8158900041652366,0.02629982730075331,2.025833333333333,1.9967531350426702
211,0.8506451935225727,0.815921446857938,0.02627592707783873,2.0241666666666664,1.9967644410069532
212,0.8506451935225727,0.8160465612739823,0.02627592707783873,2.0241666666666664,1.9967644410069532
213,0.8509938254041994,0.8168072077284342,0.026184829742206723,2.018333333333333,1.9967108997034488
214,0.8510548015337769,0.8168072293803377,0.026168097117051217,2.0174999999999996,1.9967108997034488
215,0.8510671033504749,0.8170767812326668,0.02616406796883782,2.0174999999999996,1.9967959529972434
216,0.8512814118920102,0.816879420034148,0.02610658750898471,2.014166666666666,1.9967520200717783
217,0.8512974267640189,0.818543984668679,0.026105193048824974,2.0133333333333328,1.9967312685876404
218,0.8512974267640189,0.8190138486762203,0.026105193048824974,2.0133333333333328,1.9967312685876404
219,0.8513027741083337,0.8189391738339665,0.02610319087116556,2.0133333333333328,1.996700695891545
220,0.8515786654689577,0.8199927409384034,0.02603184576315667,2.008333333333333,1.9967152560181778
221,0.8519026540045231,0.8203276130279228,0.025950752325434003,2.0024999999999995,1.996769086013429
222,0.8520774522841593,0.8203309940498472,0.025903955892997443,1.9999999999999998,1.996809420079276
223,0.8523426121293566,0.8222687617506138,0.025831461760957554,1.9958333333333331,1.9966990358832077
224,0.8528445919496075,0.8221404701388214,0.02569772118989164,1.988333333333333,1.9967594330809244
225,0.8529873214805244,0.8230161464818627,0.025661347548954713,1.9858333333333331,1.9968324320826543
226,0.8530207928751765,0.8233480925669368,0.025650092641489,1.9858333333333331,1.9968910015579566
227,0.8531248624465501,0.8233577624696271,0.025623134661510175,1.9841666666666666,1.9969027607206298
228,0.8532593616253304,0.8243100805609934,0.025588670818880426,1.9816666666666665,1.9968601038515235
229,0.8535024821989061,0.825387053290764,0.025525185144685693,1.9774999999999998,1.9968966180902088
230,0.8538851396542957,0.8245898557319695,0.02542765189315484,1.9708333333333334,1.996991633657722
231,0.8543076218280884,0.8271320219679394,0.025320254288326467,1.9633333333333332,1.996961190546888
232,0.8545184581933635,0.8260646092582592,0.02526483716054099,1.96,1.9969344658101624
233,0.8547817543291193,0.8274794658726942,0.02519577871529409,1.9558333333333329,1.9969176843574588
234,0.8550766853681137,0.8280924895904516,0.025117058939968455,1.950833333333333,1.9968243750224717
235,0.8555586768097924,0.8277034616826955,0.024991477202087536,1.943333333333333,1.996807493818135
236,0.8557166232377623,0.8282222085449858,0.024950020793734477,1.940833333333333,1.9967767892096842
237,0.8559188021565911,0.8293028473018599,0.02489841356996979,1.9374999999999996,1.996724227728774
238,0.856096330192011,0.8296582323177355,0.02485071177233752,1.9349999999999994,1.9967803877544141
239,0.856096330192011,0.8303958206250103,0.02485071177233752,1.9349999999999994,1.9967803877544141
240,0.8566048196019341,0.8322144247457905,0.024718811718083475,1.926666666666666,1.9966761784811344
241,0.8566186989236692,0.831692468391947,0.02471418007749603,1.926666666666666,1.996717657518992
242,0.8568644793004835,0.8324625592001258,0.02465158428614647,1.9224999999999997,1.9967238920502595
243,0.857261278386639,0.8335917688645282,0.024548804898489218,1.9158333333333328,1.996703897768578
244,0.8574114492971939,0.833051513380527,0.02450999157204466,1.913333333333333,1.9966715485276934
245,0.8574700608791872,0.8335060270635606,0.024494052570748992,1.9124999999999999,1.9966429234135152
246,0.8577037687648511,0.8338899600684229,0.024432667478901517,1.9091666666666665,1.9967808899859618
247,0.8580732932764131,0.8347858238204394,0.0243327766298613,1.9041666666666663,1.996870211226376
248,0.858318233292696,0.8362888819414148,0.024275082161800732,1.8991666666666664,1.9969451527539364
249,0.8588841251018273,0.8364485984079308,0.024125258957901963,1.8908333333333331,1.9970447889595881
250,0.8594143361284968,0.8374694536043253,0.023988967737075022,1.8824999999999998,1.9970465035455125
251,0.8597095477534873,0.8370132405557941,0.023909868625751767,1.8783333333333332,1.9970428535165703
252,0.859969693238535,0.837029280548577,0.023842176059617883,1.8741666666666668,1.9971391258289446
253,0.860654805768672,0.8389558459185695,0.023664567395125284,1.863333333333333,1.9972192400532662
254,0.8608702288670425,0.8383470744108152,0.023607954684767247,1.8599999999999997,1.9972566869116974
255,0.8609697918811039,0.8384367891567237,0.02358250774172993,1.8583333333333332,1.997200814242799
256,0.8610369846047002,0.8398206973491955,0.023563719952211046,1.8574999999999997,1.9972450870265068
257,0.8614307183091352,0.8398916844815301,0.023465632108173276,1.8508333333333329,1.997191718665655
258,0.8616350188278139,0.8412303539056587,0.023413463588392792,1.8474999999999995,1.997122913639291
259,0.8616901657158687,0.8410479814735115,0.02339897146485891,1.846666666666666,1.9970927824383833
260,0.8617317005601207,0.8422937116350872,0.023389084973082626,1.8458333333333325,1.997067613137271
261,0.8618393271525151,0.8430623323488962,0.023361514599374206,1.8441666666666658,1.9970805489495334
262,0.8619869300406935,0.842895359002398,0.023323841761483822,1.841666666666666,1.997139863503041
263,0.8622613882313054,0.8443515850950473,0.02325169918608737,1.8374999999999992,1.9970915127688942
264,0.8624228868300118,0.8442819056545366,0.023211161037012307,1.8349999999999993,1.9971051707595564
265,0.8626655577213639,0.8452098130900879,0.02315067536825767,1.8308333333333329,1.9971963702498776
266,0.8629937755588017,0.8453292345582318,0.02306387788612329,1.8258333333333328,1.9972386654780805
267,0.8629976547073023,0.8446883043114846,0.023062537347937107,1.8258333333333328,1.9972257955859312
268,0.8633388807845767,0.8462144316132444,0.022977076629611938,1.8199999999999998,1.9971664517772636
269,0.8637029059021,0.8467900591106418,0.022884375927713675,1.8141666666666663,1.9971595627341672
270,0.8638912060336053,0.8470095573934422,0.022834191898737255,1.8116666666666663,1.9971347961655594
271,0.8642332673299944,0.8484220424031438,0.02274994205526399,1.805833333333333,1.9972093460755334
272,0.8644768765009989,0.8472975593310743,0.022685985008209772,1.8024999999999998,1.9972403815011324
273,0.8646380122424654,0.8484454854802262,0.022644164305642887,1.7999999999999998,1.9972522660608933
274,0.8647299503291836,0.8480327446375193,0.02262166917306211,1.7983333333333331,1.997288072967572
275,0.8648255578220562,0.8496714794577449,0.022597086647878097,1.7966666666666662,1.9971994230673802
276,0.8648833685894424,0.8493855839321001,0.022581806915861796,1.7958333333333332,1.9972152192015542
277,0.8649025343545452,0.8499043611438392,0.022575478522696462,1.7958333333333332,1.9972355102893917
278,0.8651255560083129,0.8513537486592535,0.02251782447449985,1.7924999999999998,1.9972640540991713
279,0.8653351029049001,0.8514073860527757,0.022464861205527337,1.7891666666666663,1.9973249313918418
280,0.8656436626186381,0.8516386539424481,0.022386290290142666,1.7841666666666665,1.997185399215218
281,0.8658651450731752,0.8521781658127618,0.022329592745584718,1.780833333333333,1.9971908137051282
282,0.8661836763447263,0.8538405545529323,0.022248841858186933,1.7758333333333332,1.9971274596105364
283,0.8662834698496621,0.854017970496114,0.022224073975558544,1.7741666666666664,1.9971105484301042
284,0.8668512934066965,0.8536373768784363,0.02208059159091623,1.765,1.9971774386981382
285,0.8672725854815212,0.8547763153331503,0.021970914979013715,1.7591666666666668,1.9972617120613043
286,0.8672725854815212,0.8542547858277376,0.021970914979013715,1.7591666666666668,1.9972617120613043
287,0.867535434653033,0.854912112612576,0.021905460692321434,1.7550000000000003,1.9972700867763882
288,0.8677805801153856,0.8552689672781223,0.021845043618641948,1.7508333333333337,1.9972961947710224
289,0.8678722029133401,0.8558965659617122,0.021818823694772792,1.7500000000000004,1.9973290380892548
290,0.8680911204936576,0.8562014100529614,0.021762639082082258,1.746666666666667,1.997285639928937
291,0.8683292775059788,0.8563686366209369,0.021704844230796702,1.7425000000000006,1.997283644327078
292,0.8685419192530129,0.856767519609349,0.021650845232861864,1.7391666666666672,1.9972966294955763
293,0.86877732224541,0.8573920246521208,0.021590365901187958,1.735833333333334,1.9973179015868188
294,0.8689353356485244,0.8576874724248259,0.021550675216047525,1.733333333333334,1.9974442462107154
295,0.8691602364221966,0.8578959501339062,0.021492704970055492,1.7300000000000006,1.9974940021759602
296,0.869177883924803,0.8584787701441186,0.021486598340717575,1.7300000000000006,1.9974182829400957
297,0.8694935546960584,0.8588379380484236,0.021408457989872696,1.7250000000000008,1.9973418925169748
298,0.8698968599327122,0.85966915821169,0.021307062174373708,1.7183333333333337,1.9972337255983321
299,0.8699067949148296,0.8598704585984686,0.021303845777893505,1.7183333333333337,1.9972591185020467
300,0.870055972242268,0.8603625597467158,0.021267513586057187,1.7158333333333335,1.9972711258141964
301,0.8701129819134203,0.8608192321694443,0.021252800583222528,1.7150000000000003,1.997284920319917
302,0.8701664046047141,0.8605639255538662,0.02123965415024402,1.714166666666667,1.9973327246258603
303,0.8702745387864739,0.8610168466082679,0.021212953521527307,1.7125000000000006,1.9973446395056516
304,0.8703434868775951,0.8616770587114738,0.02119456398577272,1.711666666666667,1.997275995297568
